"topic","CS","lbf","pip","coef","name","id","database","accession","sub_category_code","organism","description_brief","top_genes"
"k6","L3","1.599","0.000","-0.337","REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING","M27028","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Glutathione synthesis and recycling","Ggt6 (2.638) Gclc (0.807) Gclm (-0.445) Oplah (0.159) Ggt1 (-0.039) Ggct (-0.027) Gss (0.014) Chac1 (-0.009) Ggt7 (-0.007) Cndp2 (-0.004)"
"k6","L3","1.599","0.000","-0.127","REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE","M27050","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Organelle biogenesis and maintenance","Dynlrb2 (8.187) Wdr19 (4.245) Traf3ip1 (4.22) Cep83 (4.013) Nek2 (3.883) Tuba1a (3.832) Ift172 (3.765) Ift88 (3.695) Chchd6 (3.682) Dync2h1 (3.493)"
"k6","L3","1.599","0.000","0.376","REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL","M27053","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Synthesis of IP3 and IP4 in the cytosol","Itpka (3.936) Plcb3 (3.932) Inpp5d (2.168) Calm1 (1.745) Synj1 (1.654) Inppl1 (0.866) Plch1 (0.519) Plcg2 (0.369) Itpkb (0.191) Inpp5j (0.136)"
"k6","L3","1.599","0.000","-0.173","REACTOME_SIGNALING_BY_FGFR","M1090","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Signaling by FGFR","Uba52 (0.666) Grb2 (0.495) Polr2c (0.453) Ubc (-0.428) Polr2i (0.42) Polr2e (-0.395) Hras (-0.283) Ptbp1 (0.258) Ubb (-0.227) Polr2j (0.207)"
"k6","L3","1.599","0.000","-0.121","REACTOME_RHO_GTPASE_EFFECTORS","M27080","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","RHO GTPase Effectors","Rac2 (4.281) Tuba1a (3.832) Cyfip2 (2.744) Nudc (2.584) B9d2 (2.386) Ppp1r12b (1.871) Cenpi (1.817) Calm1 (1.745) Tubb4b (1.663) Sfn (-1.636)"
"k6","L3","1.599","0.003","0.539","REACTOME_G_PROTEIN_ACTIVATION","M13115","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","G-protein activation","Gng13 (7.417) Gnb3 (6.958) Gnat3 (4.256) Gnaz (2.782) Pomc (1.397) Gng4 (0.676) Gnb2 (0.475) Gnai3 (-0.263) Gng5 (0.179) Gnao1 (0.085)"
"k6","L3","1.599","0.000","0.313","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES","M16523","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Generation of second messenger molecules","Fyb (4.067) H2-Eb1 (2.076) Enah (2) H2-Ab1 (1.514) H2-Aa (1.37) Plcg2 (0.369) Cd247 (0.274) Plcg1 (-0.032) Evl (-0.027) Lcp2 (0.019)"
"k6","L3","1.599","0.000","0.337","REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES","M27118","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Metabolism of amine-derived hormones","Iyd (2.916) Dio1 (2.41) Ddc (1.676) Dio2 (0.052) Cga (0.014) Tpo (0.013) Duox2 (-0.009) Dio3 (-0.007) Duox1 (-0.006) Slc5a5 (-0.006)"
"k6","L3","1.599","0.000","0.269","REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX_","M27137","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Synthesis of Leukotrienes (LT) and Eoxins (EX)","Ltc4s (7.438) Alox5ap (5.203) Alox5 (4.754) Ggt1 (-0.039) Lta4h (-0.017) Dpep2 (-0.016) Cyp4f18 (-0.012) Dpep1 (-0.011) Cyp4a12b (-0.01) Ptgr1 (-0.007)"
"k6","L3","1.599","0.000","-0.155","REACTOME_SELENOAMINO_ACID_METABOLISM","M27170","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Selenoamino acid metabolism","Txnrd1 (1.026) Uba52 (0.666) Rps26 (0.441) Rpl23 (-0.416) Rpl34 (-0.4) Rps10 (0.383) Rplp1 (0.38) Rplp2 (0.359) Rps24 (0.357) Rpl29 (-0.34)"
"k6","L3","1.599","0.000","0.489","REACTOME_RETINOID_CYCLE_DISEASE_EVENTS","M29612","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Retinoid cycle disease events","Ttr (7.894) Rbp4 (-0.203) Napepld (0.147) Abca4 (-0.018) Rdh5 (0.017) Stra6 (-0.015) Rbp1 (0.01) Lrat (0.01) Rdh12 (0.007) Rlbp1 (0.003)"
"k6","L3","1.599","0.000","-0.124","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","M29614","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Separation of Sister Chromatids","Tuba1a (3.832) Nudc (2.584) B9d2 (2.386) Psmd9 (1.946) Cenpi (1.817) Tubb4b (1.663) Ppp2r5b (1.426) Pttg1 (1.423) Cdc20 (-1.421) Ckap5 (1.277)"
"k6","L3","1.599","0.000","-0.155","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","M27181","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Resolution of Sister Chromatid Cohesion","Tuba1a (3.832) Nudc (2.584) B9d2 (2.386) Cenpi (1.817) Tubb4b (1.663) Ppp2r5b (1.426) Cdc20 (-1.421) Ckap5 (1.277) Dynll1 (1.25) Tuba1b (1.196)"
"k6","L3","1.599","0.000","-0.138","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE","M27185","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Mitotic Metaphase and Anaphase","Tuba1a (3.832) Nudc (2.584) B9d2 (2.386) Psmd9 (1.946) Cenpi (1.817) Tubb4b (1.663) Ppp2r5b (1.426) Pttg1 (1.423) Cdc20 (-1.421) Ckap5 (1.277)"
"k6","L3","1.599","0.001","-0.284","REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION","M27194","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Regulation of PLK1 Activity at G2/M Transition","Nek2 (3.883) Tuba1a (3.832) Cetn2 (2.573) Cep290 (2.439) Odf2 (2.397) Cep41 (2.18) Sdccag8 (2.16) Cep78 (1.988) Akap9 (1.929) Ccp110 (1.886)"
"k6","L3","1.599","0.000","-0.316","REACTOME_SIGNALING_BY_LEPTIN","M27195","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Signaling by Leptin","Socs3 (-1.613) Irs2 (-0.275) Jak2 (0.232) Ptpn11 (0.047) Irs1 (-0.041) Stat5a (-0.02) Stat5b (0.012) Sh2b1 (-0.007) Stat3 (-0.002) Lepr (0.001)"
"k6","L3","1.599","0.000","-0.115","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_","M18334","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Class A/1 (Rhodopsin-like receptors)","Cxcl13 (6.689) Lhb (5.777) Ccl7 (2.036) Cxcr4 (1.899) Hcar2 (-1.511) Pomc (1.397) Nmb (1.211) Adrb2 (-0.895) Ptgdr (0.687) Ccl25 (0.563)"
"k6","L3","1.599","0.000","-0.124","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","M2780","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Signaling by ROBO receptors","Arhgap39 (3.305) Enah (2) Psmd9 (1.946) Cxcr4 (1.899) Psmd10 (0.936) Psmb6 (0.681) Uba52 (0.666) Prkaca (0.566) Nrp1 (0.461) Rps26 (0.441)"
"k6","L3","1.599","0.000","-0.228","REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES","M748","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Recruitment of mitotic centrosome proteins and complexes","Nek2 (3.883) Tuba1a (3.832) Cetn2 (2.573) Cep290 (2.439) Odf2 (2.397) Tubg2 (2.357) Cep41 (2.18) Sdccag8 (2.16) Nme7 (2.082) Cep78 (1.988)"
"k6","L3","1.599","0.000","-0.207","REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES","M6729","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Recruitment of NuMA to mitotic centrosomes","Nek2 (3.883) Tuba1a (3.832) Cetn2 (2.573) Cep290 (2.439) Odf2 (2.397) Tubg2 (2.357) Cep41 (2.18) Sdccag8 (2.16) Nme7 (2.082) Cep78 (1.988)"
"k6","L3","1.599","0.000","0.450","REACTOME_PD_1_SIGNALING","M18810","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","PD-1 signaling","Ptpn6 (2.728) H2-Eb1 (2.076) H2-Ab1 (1.514) H2-Aa (1.37) Cd247 (0.274) Cd274 (0.07) Csk (-0.064) Ptpn11 (0.047) Cd4 (-0.009) Lck (-0.005)"
"k6","L3","1.599","0.000","0.444","REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS","M925","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Signal regulatory protein family interactions","Fyb (4.067) Ptpn6 (2.728) Sftpd (1.148) Grb2 (0.495) Tyrobp (0.119) Skap2 (-0.101) Src (0.061) Ptpn11 (0.047) Ptk2b (0.027) Sftpa1 (-0.026)"
"k6","L3","1.599","0.000","0.272","REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE","M915","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Nitric oxide stimulates guanylate cyclase","Kcnmb2 (4.397) Kcnmb1 (2.714) Nos3 (0.174) Pde2a (0.068) Pde9a (0.061) Kcnmb4 (0.041) Pde11a (0.016) Kcnma1 (0.014) Itpr1 (0.014) Pde1a (-0.013)"
"k6","L3","1.599","0.000","0.476","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12","M841","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","ADP signalling through P2Y purinoceptor 12","Gng13 (7.417) Gnb3 (6.958) Gnat3 (4.256) Gng4 (0.676) Gnb2 (0.475) Gnai3 (-0.263) Gng5 (0.179) Gng2 (0.074) Gng3 (0.048) Gng11 (-0.021)"
"k6","L3","1.599","0.010","0.597","REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA","M14301","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","G beta:gamma signalling through PI3Kgamma","Gng13 (7.417) Gnb3 (6.958) Pik3r5 (4.603) Pik3cg (1.736) Gng4 (0.676) Gnb2 (0.475) Akt2 (0.344) Gng5 (0.179) Gng2 (0.074) Gng3 (0.048)"
"k6","L3","1.599","0.000","-0.282","REACTOME_RAP1_SIGNALLING","M923","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Rap1 signalling","Prkaca (0.566) Rap1b (0.171) Raf1 (-0.157) Ywhab (-0.138) Prkacb (0.072) Rapgef4 (0.046) Ywhaz (0.031) Rap1gap2 (-0.023) Rap1a (-0.014) Rasgrp2 (-0.014)"
"k6","L3","1.599","0.000","0.512","REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR","M926","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Prostacyclin signalling through prostacyclin receptor","Gng13 (7.417) Gnb3 (6.958) Gng4 (0.676) Gnb2 (0.475) Gnas (0.423) Gng5 (0.179) Gng2 (0.074) Gng3 (0.048) Gng11 (-0.021) Gng10 (0.019)"
"k6","L3","1.599","0.000","-0.204","REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING","M27308","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","EPHB-mediated forward signaling","Arpc1a (0.56) Arhgef28 (0.544) Actr3 (-0.479) Cfl1 (-0.386) Arpc5 (-0.329) Arpc2 (0.286) Hras (-0.283) Arpc4 (-0.272) Actb (0.229) Cdc42 (-0.227)"
"k6","L3","1.599","0.015","0.544","REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING","M14309","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","G-protein beta:gamma signalling","Gng13 (7.417) Gnb3 (6.958) Pik3r5 (4.603) Plcb3 (3.932) Pik3cg (1.736) Gng4 (0.676) Gnb2 (0.475) Akt2 (0.344) Cdc42 (-0.227) Gng5 (0.179)"
"k6","L3","1.599","0.000","0.277","REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION","M10679","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Adrenaline,noradrenaline inhibits insulin secretion","Gng13 (7.417) Gnb3 (6.958) Gng4 (0.676) Gnb2 (0.475) Gng5 (0.179) Cacna2d2 (0.144) Gng2 (0.074) Adra2a (0.065) Gng3 (0.048) Cacna1d (0.027)"
"k6","L3","1.599","0.000","-0.620","REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_","M27318","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)","Spcs1 (0.724) Pcsk1 (0.336) Sec11c (-0.311) Sec11a (0.253) Gip (0.015) Spcs3 (-0.006) Spcs2 (0.005) Ffar1 (-0.003) Pax6 (0.002) Isl1 (0.001)"
"k6","L3","1.599","0.000","0.239","REACTOME_CA2_PATHWAY","M27321","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Ca2+ pathway","Gng13 (7.417) Gnb3 (6.958) Wnt11 (5.672) Plcb3 (3.932) Calm1 (1.745) Gng4 (0.676) Ago2 (0.657) Fzd6 (0.542) Gnb2 (0.475) Gng5 (0.179)"
"k6","L3","1.599","0.000","0.200","REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS","M800","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","G alpha (12/13) signalling events","Gng13 (7.417) Gnb3 (6.958) Fgd2 (4.493) Vav1 (2.68) Mcf2l (2.492) Arhgef2 (1.975) Abr (1.255) Plekhg5 (1.03) Ngef (0.94) Gng4 (0.676)"
"k6","L3","1.599","0.000","0.208","REACTOME_PLATELET_HOMEOSTASIS","M916","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Platelet homeostasis","Gng13 (7.417) Gnb3 (6.958) Kcnmb2 (4.397) Ptpn6 (2.728) Kcnmb1 (2.714) Orai2 (1.885) P2rx6 (1.81) Calm1 (1.745) Atp2a2 (1.481) Ppp2r5b (1.426)"
"k6","L3","1.599","0.000","0.321","REACTOME_CGMP_EFFECTS","M902","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","cGMP effects","Kcnmb2 (4.397) Kcnmb1 (2.714) Pde2a (0.068) Pde9a (0.061) Kcnmb4 (0.041) Pde11a (0.016) Kcnma1 (0.014) Itpr1 (0.014) Pde1a (-0.013) Kcnmb3 (0.011)"
"k6","L3","1.599","0.000","0.269","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1","M811","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","ADP signalling through P2Y purinoceptor 1","Gng13 (7.417) Gnb3 (6.958) Gng4 (0.676) Gnb2 (0.475) Gna14 (-0.249) Gng5 (0.179) Gng2 (0.074) Src (0.061) Gng3 (0.048) Gng11 (-0.021)"
"k6","L3","1.599","0.000","0.208","REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS","M10775","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","G alpha (z) signalling events","Gng13 (7.417) Gnb3 (6.958) Gnat3 (4.256) Gnaz (2.782) Gng4 (0.676) Gnb2 (0.475) Gnas (0.423) Gnai3 (-0.263) Gng5 (0.179) Adcy2 (-0.079)"
"k6","L3","1.599","0.000","-0.295","REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN","M813","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Synthesis, secretion, and deacylation of Ghrelin","Spcs1 (0.724) Pcsk1 (0.336) Sec11c (-0.311) Sec11a (0.253) Ghrl (0.144) Bche (-0.03) Klf4 (-0.012) Mboat4 (0.012) Gh (0.011) Igf1 (-0.009)"
"k6","L3","1.599","0.000","0.346","REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR","M18308","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Thromboxane signalling through TP receptor","Gng13 (7.417) Gnb3 (6.958) Gng4 (0.676) Gnb2 (0.475) Gna14 (-0.249) Gng5 (0.179) Gna13 (0.142) Gng2 (0.074) Gng3 (0.048) Gng11 (-0.021)"
"k6","L3","1.599","0.000","-0.660","REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS","M911","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Passive transport by Aquaporins","Aqp5 (-5.359) Aqp4 (-0.463) Aqp2 (0.415) Aqp3 (-0.026) Aqp11 (-0.02) Aqp1 (0.015) Aqp6 (-0.007) Aqp8 (0.003) Aqp9 (-0.001) Aqp7 (-0.001)"
"k6","L3","1.599","0.000","-0.102","REACTOME_SIGNALING_BY_INTERLEUKINS","M874","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Signaling by Interleukins","Alox5 (4.754) Hck (4.271) Ptpn6 (2.728) S100b (2.706) Vav1 (2.68) Inpp5d (2.168) Psmd9 (1.946) Chuk (1.903) Ptpn18 (1.841) Pik3r3 (1.716)"
"k6","L3","1.599","0.003","0.523","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING","M18193","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Activation of kainate receptors upon glutamate binding","Gng13 (7.417) Gnb3 (6.958) Plcb3 (3.932) Calm1 (1.745) Gng4 (0.676) Ncald (0.502) Gnb2 (0.475) Gng5 (0.179) Gng2 (0.074) Plcb2 (0.07)"
"k6","L3","1.599","0.000","-0.162","REACTOME_MITOTIC_G2_G2_M_PHASES","M864","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Mitotic G2-G2/M phases","Nek2 (3.883) Tuba1a (3.832) Cetn2 (2.573) Cep290 (2.439) Odf2 (2.397) Tubg2 (2.357) Cep41 (2.18) Sdccag8 (2.16) Nme7 (2.082) Cep78 (1.988)"
"k6","L3","1.599","0.000","0.277","REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS_","M861","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Thrombin signalling through proteinase activated receptors (PARs)","Gng13 (7.417) Gnb3 (6.958) Arrb1 (1.4) Gng4 (0.676) Gnb2 (0.475) Gna14 (-0.249) Gng5 (0.179) Gna13 (0.142) Gng2 (0.074) F2 (0.073)"
"k6","L3","1.599","0.009","0.656","REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS","M27409","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Presynaptic function of Kainate receptors","Gng13 (7.417) Gnb3 (6.958) Plcb3 (3.932) Gng4 (0.676) Gnb2 (0.475) Gng5 (0.179) Gng2 (0.074) Plcb2 (0.07) Gng3 (0.048) Gng11 (-0.021)"
"k6","L3","1.599","0.000","-0.164","REACTOME_SIGNALING_BY_HEDGEHOG","M27440","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Signaling by Hedgehog","Wdr19 (4.245) Tuba1a (3.832) Ift172 (3.765) Ift88 (3.695) Dync2h1 (3.493) Ift57 (3.311) Dzip1 (3.049) Wdr35 (2.999) Gas8 (2.582) Rpgrip1l (2.559)"
"k6","L3","1.599","0.000","-0.478","REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION","M27449","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Aflatoxin activation and detoxification","Ggt6 (2.638) Akr7a5 (0.466) Cyp2a5 (-0.306) Mgst3 (0.181) Mgst1 (0.116) Ggt1 (-0.039) Mgst2 (0.037) Acy3 (-0.029) Cyp3a13 (-0.024) Dpep2 (-0.016)"
"k6","L3","1.599","0.000","-0.191","REACTOME_HEDGEHOG_OFF_STATE","M27471","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Hedgehog 'off' state","Wdr19 (4.245) Tuba1a (3.832) Ift172 (3.765) Ift88 (3.695) Dync2h1 (3.493) Ift57 (3.311) Wdr35 (2.999) Rpgrip1l (2.559) Ift140 (2.225) Kif3a (2.111)"
"k6","L3","1.599","0.000","-0.183","REACTOME_CILIUM_ASSEMBLY","M27472","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Cilium Assembly","Dynlrb2 (8.187) Wdr19 (4.245) Traf3ip1 (4.22) Cep83 (4.013) Nek2 (3.883) Tuba1a (3.832) Ift172 (3.765) Ift88 (3.695) Dync2h1 (3.493) Ift43 (3.429)"
"k6","L3","1.599","0.000","-0.228","REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE","M27478","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Anchoring of the basal body to the plasma membrane","Cep83 (4.013) Nek2 (3.883) Tuba1a (3.832) Tmem67 (2.965) B9d1 (2.812) Nphp4 (2.675) Cetn2 (2.573) Rpgrip1l (2.559) Cep290 (2.439) Odf2 (2.397)"
"k6","L3","1.599","0.000","-0.493","REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM","M27479","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","VxPx cargo-targeting to cilium","Exoc2 (0.5) Rab11a (-0.291) Pkd1 (0.212) Asap1 (0.074) Exoc4 (0.056) Gbf1 (0.053) Rab11fip3 (0.017) Rho (0.016) Rab3ip (0.016) Exoc7 (-0.016)"
"k6","L3","1.599","0.001","-0.360","REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE","M27480","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Cargo trafficking to the periciliary membrane","Bbs7 (2.986) Arl6 (2.546) Lztfl1 (2.51) Bbs5 (2.428) Nphp3 (2.222) Arl3 (2.142) Bbs9 (2.114) Ttc8 (1.866) Bbs1 (1.663) Bbs4 (1.629)"
"k6","L3","1.599","0.000","-0.260","REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM","M27481","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","BBSome-mediated cargo-targeting to cilium","Bbs7 (2.986) Arl6 (2.546) Lztfl1 (2.51) Bbs5 (2.428) Bbs9 (2.114) Ttc8 (1.866) Bbs1 (1.663) Bbs4 (1.629) Bbs2 (1.603) Bbip1 (1.34)"
"k6","L3","1.599","0.000","-0.275","REACTOME_CD209_DC_SIGN_SIGNALING","M27485","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","CD209 (DC-SIGN) signaling","Prkaca (0.566) Hras (-0.283) Nfkb1 (0.25) Raf1 (-0.157) Kras (-0.074) Prkacb (0.072) Lyn (0.028) Pak3 (0.018) Pak1 (-0.014) Icam2 (0.009)"
"k6","L3","1.599","0.000","-0.149","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","M27550","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","RHO GTPases Activate Formins","Tuba1a (3.832) Nudc (2.584) B9d2 (2.386) Cenpi (1.817) Tubb4b (1.663) Ppp2r5b (1.426) Cdc20 (-1.421) Ckap5 (1.277) Dynll1 (1.25) Tuba1b (1.196)"
"k6","L3","1.599","0.000","-0.111","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","M27565","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","MAPK family signaling cascades","Flt3l (3.123) Psmd9 (1.946) Rgl1 (1.846) Cdc14a (1.753) Calm1 (1.745) Camk2b (1.631) Ppp2r5b (1.426) Areg (-1.425) Arrb1 (1.4) Pebp1 (1.297)"
"k6","L3","1.599","0.000","-0.205","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES","M27614","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","TP53 Regulates Transcription of Cell Cycle Genes","Sfn (-1.636) Ccna1 (0.861) Cnot8 (0.727) Gadd45a (-0.563) Cnot1 (0.545) Npm1 (0.398) Cnot10 (0.359) Btg2 (0.319) Cdkn1a (-0.203) Cdk1 (-0.143)"
"k6","L3","1.599","0.000","0.307","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE","M27628","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","TP53 Regulates Transcription of Genes Involved in Cytochrome C Release","Trp73 (3.836) Trp53bp2 (3.793) Trp53inp1 (1.379) Bbc3 (0.351) Prelid1 (-0.256) Bid (-0.034) Trp63 (0.026) Aifm2 (0.025) Bax (-0.023) Bnip3l (0.022)"
"k6","L3","1.599","0.000","0.551","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN","M27629","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain","Trp73 (3.836) Trp53bp2 (3.793) Bcl2l14 (2.028) Perp (0.599) Rabggta (-0.2) Bcl6 (-0.036) Trp63 (0.026) Birc5 (0.019) Chm (-0.012) Ndrg1 (-0.005)"
"k6","L3","1.599","0.000","0.300","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES","M27630","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","TP53 Regulates Transcription of Caspase Activators and Caspases","Trp73 (3.836) Casp6 (1.153) Cradd (0.14) Casp1 (-0.039) Trp63 (0.026) Pidd1 (0.024) Apaf1 (-0.023) Casp2 (-0.013) Atm (0.003) Trp53 (-0.002)"
"k6","L3","1.599","0.000","-0.380","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST","M27633","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","Sfn (-1.636) Gadd45a (-0.563) Cdk1 (-0.143) Ccnb1 (-0.05) Aurka (-0.026) Bax (-0.023) Pcna (-0.023) Tfdp2 (-0.016) Zfp385a (0.012) Tfdp1 (-0.009)"
"k6","L3","1.599","0.000","0.510","REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS","M27638","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Regulation of TP53 Activity through Association with Co-factors","Trp73 (3.836) Trp53bp2 (3.793) Phf20 (0.881) Akt2 (0.344) Banp (-0.075) Trp63 (0.026) Akt1 (-0.021) Zfp385a (0.012) Ppp1r13l (-0.011) Akt3 (0.006)"
"k6","L3","1.599","0.000","-0.169","REACTOME_KERATINIZATION","M27640","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Keratinization","Krt23 (-2.452) Kazn (1.704) Ppl (0.836) Krt7 (-0.695) Perp (0.599) Krt18 (0.413) Prss8 (0.397) Krt1 (0.39) Pkp4 (0.284) Krt15 (-0.2)"
"k6","L3","1.599","0.000","-0.168","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE","M27649","MSigDB-C2",NA,"CP:REACTOME","Homo sapiens","Formation of the cornified envelope","Krt23 (-2.452) Kazn (1.704) Ppl (0.836) Krt7 (-0.695) Perp (0.599) Krt18 (0.413) Prss8 (0.397) Krt1 (0.39) Pkp4 (0.284) Krt15 (-0.2)"
